g_advertiser_id,pod,pod_channel,pod_sub_channel,pod_sector,ultimate_parent_name,legal_entity_name,advertiser_account_name,sfdc_ultimate_parent_account_id,sfdc_legal_entity_account_id,sfdc_account_id,service_model_tier,"Eligible for Avatria
form for service request",primary_msot,sentiment,last_28d_spend,last_90d_spend,last_365d_spend,cpc_spend_90d,ocpm_spend_90d,lower_funnel_spend_90d,catalog_sales_spend_90d,conversion_spend_90d,shopping_conversion_spend_90d,consideration_spend_90d,awareness_vc_spend_90d,awareness_spend_90d,creative_count_90d,high_impact_spend_365d,web_eqs_score,web_eqs_status,web blocker,web resolution timing,app_eqs_score,app_eqs_status,app blocker,app resolution timing,offline_eqs_score,offline_eqs_status,offline blocker,offline resolution timing,Notes,,,,pplus_campaigns_revenue,pplus_campaigns_eligible_spend,pplus_campaigns_pct_rev,full_pplus_feature_adoption_pct_rev,pplus_bidding_pct_rev,pplus_budgets_pct_rev,pplus_targeting_pct_rev,pplus_creative_pct_rev,pplus_roas_bidding_pct_rev,dt
549764856441,#N/A,International Enterprise,SEUKI Enterprise,UK Enterprise,LVMH MOET HENNESSY LOUIS VUITTON,TIFFANY & CO. LIMITED,Tiffany & Co_All_GB_EMEA_Social~PIN_PML_GBP,0011N00001LW5QW,0011N00001LWI95QAH,0013m00002mvjj2AAA,1_t200,Yes,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,#N/A,#N/A,,,#N/A,#N/A,,,,,,,10971.09894,44386.40429,0.2471725097,1,1,1,0.812196369,0,0,2026-02-03
549756851127,UK-ENT-RET-OMN-03,International Enterprise,SEUKI Enterprise,UK Enterprise,MARKS AND SPENCER P.L.C.,MARKS AND SPENCER P.L.C.,M&S Clothing & Home,0011N00001LW6jk,0011N00001LW6jkQAD,0011N00001amAR0QAM,1_t200,No,Media Mix Modeling (MMM) / Unified Measurement (Aggregate MTA),4 - Slightly Positive,0,1194.895085,92641.77586,0,1194.895085,1194.895085,1194.895085,0,1194.895085,0,0.00E+00,0.00E+00,1,0,0,NEEDS IMPROVEMENT,,,0,NEEDS IMPROVEMENT,,,0,NEEDS IMPROVEMENT,,,,,,,7599.437791,7599.437791,1,1,1,1,0.05598279586,0.9440172041,0.2686633433,2026-02-03
549760736632,UK-ENT-EME-AUT-01,International Enterprise,SEUKI Enterprise,UK Enterprise,Mercedes-Benz Group AG,MERCEDES-BENZ UK LIMITED,Mercedes,0011N00001LW6AZ,0011N00001LWDtrQAH,0013m0000294vZcAAI,3_tier2,No,Site Analytics / 3P last click attribution,3 - Neutral,1.11E+05,2.42E+05,1.00E+06,72752.99086,1.69E+05,1.58E+05,0.00E+00,8.50E+04,8.50E+04,72752.99086,84033.46854,84033.46854,4,46127.9637,0,NEEDS IMPROVEMENT,Other,Unknown,0,N/A,,,0,N/A,,,Legal Blocker on use of IP address. ,,,,0,21755.20094,0,1,1,1,0,1,1,2026-02-03
549769582622,UK-ENT-RET-FAS-02,International Enterprise,SEUKI Enterprise,UK Enterprise,mytheresa.com GmbH,THE NET-A-PORTER GROUP LIMITED,NET-A-PORTER INTL (EUR),0011N00001uyP6t,0011N00001LWDDTQA5,001PW000013jCu5YAE,3_tier2,No,Client-owned MTA (custom model developed by advertiser),3 - Neutral,43777.36692,57540.74779,106914.348,38569.21002,18971.53777,45369.30039,19966.37008,3776.998563,23743.36864,21625.93175,12171.4474,12171.4474,6,0,8.3,FAIR,,,0,NEEDS IMPROVEMENT,,,0,N/A,,,,,,,57.059428,10481.71808,0.005443709473,0.005443709473,1,0.005443709473,0.0161126671,0,0,2026-02-03
549769585745,UK-ENT-RET-FAS-02,International Enterprise,SEUKI Enterprise,UK Enterprise,mytheresa.com GmbH,THE NET-A-PORTER GROUP LIMITED,NET-A-PORTER US (EUR),0011N00001uyP6t,0011N00001LWDDTQA5,001PW000014F5pZYAS,3_tier2,No,Client-owned MTA (custom model developed by advertiser),3 - Neutral,44921.02287,46368.02332,87493.71732,22818.4509,23549.57242,31728.86569,19206.97183,4203.215931,23410.18776,8318.677931,14639.15763,14639.15763,5,0,8.3,FAIR,,,0,NEEDS IMPROVEMENT,,,0,N/A,,,,,,,68699.41441,68699.41441,1,1,1,1,1,0,0,2026-02-03
549756616274,UK-ENT-EME-FIN-01,International Enterprise,SEUKI Enterprise,UK Enterprise,NATWEST GROUP PLC,National Westminster Bank Plc,NatWest Bank - Mortgages,001Pr000005Cao2,0011N00001LWHyfQAH,0011N00001LWL8EQAX,3_tier2,No,Media Mix Modeling (MMM) / Unified Measurement (Aggregate MTA),4 - Slightly Positive,63679.38004,1.91E+05,446615.798,0,191048.9943,191048.9943,0,191048.9943,191048.9943,0,0,0,2,0,3.7,NEEDS IMPROVEMENT,Non-standard setup (EME only),Unknown,0,N/A,,,0,N/A,,,,,,,14738.1332,14738.1332,1,1,1,1,0.3212466883,0.6787533117,0,2026-02-03
549763463486,UK-ENT-EME-FIN-01,International Enterprise,SEUKI Enterprise,UK Enterprise,NATWEST GROUP PLC,National Westminster Bank Plc,Natwest Bank - RPM,001Pr000005Cao2,0011N00001LWHyfQAH,0013m00002Vi9OnAAJ,3_tier2,No,Media Mix Modeling (MMM) / Unified Measurement (Aggregate MTA),4 - Slightly Positive,37734.38432,112192.3069,596189.9917,0,112192.3069,112192.3069,0,112192.3069,112192.3069,0,0,0,2,0,5.6,NEEDS IMPROVEMENT,Non-standard setup (EME only),Unknown,0,N/A,,,0,N/A,,,,,,,0,8952.564016,0,0.821818799,1,1,0.3655227396,0.4562960594,0,2026-02-03
549756616273,UK-ENT-EME-FIN-01,International Enterprise,SEUKI Enterprise,UK Enterprise,NATWEST GROUP PLC,National Westminster Bank Plc,NatWest Bank - Loads,001Pr000005Cao2,0011N00001LWHyfQAH,0011N00001LWKTjQAP,3_tier2,No,Media Mix Modeling (MMM) / Unified Measurement (Aggregate MTA),4 - Slightly Positive,26970.76839,91614.79386,280751.841,0,91614.79386,91614.79386,0.00E+00,91614.79386,9.16E+04,0,0,0,2,0,5.6,NEEDS IMPROVEMENT,Non-standard setup (EME only),Unknown,0,N/A,,,0,N/A,,,,,,,0,94549.29573,0,1,1,1,0.5382624398,0,0,2026-02-03
549756616275,UK-ENT-EME-FIN-01,International Enterprise,SEUKI Enterprise,UK Enterprise,NATWEST GROUP PLC,National Westminster Bank Plc,NatWest Bank - Credit Cards,001Pr000005Cao2,0011N00001LWHyfQAH,0011N00001LWKIqQAP,3_tier2,No,Media Mix Modeling (MMM) / Unified Measurement (Aggregate MTA),4 - Slightly Positive,14597.09896,46544.83763,195350.2142,0,46544.83763,46544.83763,0,46544.83763,46544.83763,0,0,0,2,0,5.4,NEEDS IMPROVEMENT,Non-standard setup (EME only),Unknown,0,N/A,,,0,N/A,,,,,,,0,1403.905069,0,1,1,1,1,0,0,2026-02-03
549767604134,UK-ENT-EME-FIN-01,International Enterprise,SEUKI Enterprise,UK Enterprise,NATWEST GROUP PLC,National Westminster Bank Plc,NatWest Bank - Home Insurance,001Pr000005Cao2,0011N00001LWHyfQAH,001Pr000008G6koIAC,3_tier2,No,Media Mix Modeling (MMM) / Unified Measurement (Aggregate MTA),4 - Slightly Positive,2022.387507,6104.825171,13870.22474,0,6104.825171,6104.825171,0,6.10E+03,6.10E+03,0,0,0,2,0,0,NEEDS IMPROVEMENT,Non-standard setup (EME only),Unknown,0,N/A,,,0,N/A,,,,,,,91014.44986,149689.1506,0.6080230232,1,1,1,0.3040362362,0.6322821084,0.9796927241,2026-02-03
549769548010,UK-ENT-CPG-FOD-01,International Enterprise,SEUKI Enterprise,UK Enterprise,Nestle S.A.,Mindful Chef Limited,Mindful Chef (New),0011N00001Lj1MV,0011N00001LWHOfQAP,001PW00001217AhYAI,1_t200,No,Media Mix Modeling (MMM) / Unified Measurement (Aggregate MTA),None,19559.66589,208657.4218,291081.8605,18138.05853,190519.3633,178299.7021,0,160161.6436,160161.6436,18138.05853,30357.7197,30357.7197,3,30357.7197,5.4,NEEDS IMPROVEMENT,,,0,N/A,,,0,N/A,,,,,,,0,0,0,0,0,0,0,0,0,2026-02-03
549759756983,#N/A,International Enterprise,SEUKI Enterprise,UK Enterprise,Nestle S.A.,Nespresso UK Ltd,Nespresso UK,0011N00001Lj1MV,0013m000022zU0MAAU,0013m000023USzaAAG,1_t200,Yes,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,#N/A,#N/A,,,#N/A,#N/A,,,,,,,0,69584.56623,0,0.6378839099,1,1,0.3977122675,0,0,2026-02-03
549769002778,UK-ENT-RET-OMN-02,International Enterprise,SEUKI Enterprise,UK Enterprise,Next PLC,Fat Face Limited,Next - Fat Face - UK,0011N00001LW2jx,0011N00001LW4jVQAT,001Pr00000P7HloIAF,1_t200,Yes,Client-owned MTA (custom model developed by advertiser),5 - Very Positive,39952.72549,104896.3183,326235.7277,1.33E+04,91610.79166,104896.3183,44980.35316,59915.96519,104896.3183,0.00E+00,0.00E+00,0.00E+00,4,0,9,GOOD,,,0,N/A,MMP integration blocked,Unknown,0,N/A,,,"users identifers like email, external ID and click ID not possible to send through Branch. Client mistakingly suggested to us that they were going to send these signals throrugh thier MMP. ",,,,9123.794753,4107532.993,0.002221234685,1,1,1,0.1147550162,0.8850186331,0.8799436472,2026-02-03
549769524177,UK-ENT-RET-OMN-02,International Enterprise,SEUKI Enterprise,UK Enterprise,Next PLC,Fat Face Limited,Next - Fat Face - IRE,0011N00001LW2jx,0011N00001LW4jVQAT,001PW000010YVXBYA4,1_t200,Yes,Client-owned MTA (custom model developed by advertiser),5 - Very Positive,358.9246596,12326.47444,32486.48348,2731.305382,9595.169056,12326.47444,1051.653607,8543.515449,9595.169056,2731.305382,0,0,3,0,9,GOOD,,,0,N/A,MMP integration blocked,Unknown,0,N/A,,,"users identifers like email, external ID and click ID not possible to send through Branch. Client mistakingly suggested to us that they were going to send these signals throrugh thier MMP. ",,,,72501.00265,72501.00265,1,1,1,1,1,0,0.750710324,2026-02-03
549756916538,UK-ENT-RET-OMN-02,International Enterprise,SEUKI Enterprise,UK Enterprise,Next PLC,NEXT GROUP PLC,Next GBP,0011N00001LW2jx,0011N00001LW7PHQA1,0011N00001gbbXZQAY,1_t200,Yes,Client-owned MTA (custom model developed by advertiser),None,97713.39056,246462.3464,1922250.286,0,246462.3464,246462.3464,146780.985,9.97E+04,246462.3464,0,0,0,5,108033.9174,7.3,FAIR,Other,Q2,2.8,NEEDS IMPROVEMENT,MMP integration blocked,Unknown,0,N/A,,,"users identifers like email, external ID and click ID not possible to send through Branch. Client mistakingly suggested to us that they were going to send these signals throrugh thier MMP. ",,,,17698.62953,17698.62953,1,1,1,1,0,1,0,2026-02-03
549763064766,UK-ENT-RET-OMN-02,International Enterprise,SEUKI Enterprise,UK Enterprise,Next PLC,NEXT GROUP PLC,Next UK Retargeting,0011N00001LW2jx,0011N00001LW7PHQA1,0013m00002ViBMEAA3,1_t200,Yes,Client-owned MTA (custom model developed by advertiser),None,16343.93104,5.64E+04,215803.6042,0,56449.11963,56449.11963,5.64E+04,0,56449.11963,0,0,0,1,0,7.3,FAIR,Other,Q2,2.8,NEEDS IMPROVEMENT,MMP integration blocked,Unknown,0,N/A,,,"users identifers like email, external ID and click ID not possible to send through Branch. Client mistakingly suggested to us that they were going to send these signals throrugh thier MMP. ",,,,0,0,0,0,0,0,0,0,0,2026-02-03
549768842677,#N/A,International Enterprise,SEUKI Enterprise,UK Enterprise,Next PLC,NEXT GROUP PLC,Next DE,0011N00001LW2jx,0011N00001LW7PHQA1,001Pr00000MbxShIAJ,1_t200,Yes,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Other,Q2,#N/A,#N/A,MMP integration blocked,Unknown,#N/A,#N/A,,,"users identifers like email, external ID and click ID not possible to send through Branch. Client mistakingly suggested to us that they were going to send these signals throrugh thier MMP. ",,,,null,null,null,null,null,null,null,null,null,2026-02-03
549762039308,UK-ENT-RET-OMN-02,International Enterprise,SEUKI Enterprise,UK Enterprise,Next PLC,Next Ireland Shopping,Next IRE,0011N00001LW2jx,0013m00002ICbHoAAL,0013m00002ICbYmAAL,1_t200,Yes,Client-owned MTA (custom model developed by advertiser),None,12144.23267,39295.50639,270673.8666,0,39295.50639,39295.50639,20708.82721,18586.67919,39295.50639,0,0.00E+00,0.00E+00,5,0,7.3,FAIR,Other,Q2,2.8,NEEDS IMPROVEMENT,MMP integration blocked,Unknown,0,N/A,,,"users identifers like email, external ID and click ID not possible to send through Branch. Client mistakingly suggested to us that they were going to send these signals throrugh thier MMP. ",,,,15865.80632,81650.23163,0.1943142843,1,1,1,0.7021888802,0,0,2026-02-03
549766596635,UK-ENT-RET-OMN-02,International Enterprise,SEUKI Enterprise,UK Enterprise,Next PLC,Next JoJo Maman Bebe,Next JoJo Maman Bebe,0011N00001LW2jx,001Pr00000201B5IAI,001Pr0000020GQOIA2,1_t200,Yes,Client-owned MTA (custom model developed by advertiser),None,10627.33813,37407.3254,112127.2253,7698.55838,29708.76702,37407.3254,20047.40952,14192.77597,34240.18549,3.17E+03,0,0,3,0,9,GOOD,,,0,NEEDS IMPROVEMENT,MMP integration blocked,Unknown,0,N/A,,,"users identifers like email, external ID and click ID not possible to send through Branch. Client mistakingly suggested to us that they were going to send these signals throrugh thier MMP. ",,,,23072.38799,93316.57933,0.2472485399,0.9711008457,1,1,0.3391623192,0.407466624,0.6656124525,2026-02-03
549769173934,UK-ENT-RET-FAS-02,International Enterprise,SEUKI Enterprise,UK Enterprise,Pandora A/S,Pandora A/S,Pandora IT,0011N00001hZwRk,0011N00001hZwRkQAK,001Pr00000RihxoIAB,2_tier1,No,Other,5 - Very Positive,28914.90344,130490.4342,327016.6962,66984.85384,63505.58039,102358.8959,8.81E+04,6627.938889,94691.18967,7667.706189,28131.53837,28131.53837,5,43745.3209,8.6,FAIR,,,0,N/A,,,7.3,FAIR,,,,,,,null,null,null,null,null,null,null,null,null,2026-02-03
549759834852,UK-ENT-RET-FAS-02,International Enterprise,SEUKI Enterprise,UK Enterprise,Pandora A/S,Pandora Jewelery Spain SLU,Pandora ES,0011N00001hZwRk,0013m00001zR3W6AAK,0013m000023mu6fAAA,2_tier1,No,Site Analytics / 3P last click attribution,None,20105.72134,89997.32951,262265.953,36860.50358,53136.82593,67180.5358,21658.04966,18631.56299,40289.61265,2.69E+04,22816.79371,22816.79371,4,0,8.6,FAIR,,,0,N/A,,,7.3,FAIR,,,,,,,0,275196.497,0,1,1,1,0,0,0,2026-02-03
549756443791,UK-ENT-RET-FAS-02,International Enterprise,SEUKI Enterprise,UK Enterprise,Pandora A/S,PANDORA Jewellery UK Ltd,Pandora iProspect,0011N00001hZwRk,0011N00001LWJHLQA5,0011N00001Lj15zQAB,2_tier1,No,Media Mix Modeling (MMM) / Unified Measurement (Aggregate MTA),None,154137.6706,412044.3272,1089935.671,131140.1567,280904.1705,237942.5247,96206.99462,52992.07154,149199.0662,88743.45854,1.74E+05,1.74E+05,6,261670.9737,8.6,FAIR,,,0,N/A,,,7.3,FAIR,,,,,,,0,74660.90802,0,1,1,1,0.764387713,0,0,2026-02-03
549759012264,UK-ENT-RET-FAS-02,International Enterprise,SEUKI Enterprise,UK Enterprise,Pandora A/S,Pandora Jewelry GmbH,PANDORA - Germany,0011N00001hZwRk,0011N00001nmbw7QAA,0011N00001uyjhuQAA,2_tier1,No,Media Mix Modeling (MMM) / Unified Measurement (Aggregate MTA),None,30109.97472,142134.8911,999485.6112,72198.12011,69936.77097,104964.7246,25252.42683,19644.43697,44896.8638,60067.86083,37170.16645,37170.16645,6,70900.04446,8.6,FAIR,,,0,N/A,,,7.3,FAIR,,,,,,,0,27392.50196,0,1,1,1,0,1,0,2026-02-03
549767736414,UK-ENT-RET-FAS-01,International Enterprise,SEUKI Enterprise,UK Enterprise,Primark Limited,Primark Limited,Primark C+C (UK),0011N00001LW7eZ,0011N00001LW7eZQAT,001Pr000009k6OgIAI,3_tier2,Yes,Media Mix Modeling (MMM) / Unified Measurement (Aggregate MTA),3 - Neutral,2351.924339,2351.924339,91786.24575,0.00E+00,2351.924339,2351.924339,2351.924339,0,2351.924339,0.00E+00,0,0,1,0,7.5,FAIR,Other,Q3,0,N/A,,,0,NEEDS IMPROVEMENT,Offline setup not ideal,Q3,"Primark are currently dark, their team are aware that we need CAPI and we anticipate it will be live before their new financial year (September)",,,,27289.47529,31397.7521,0.8691537915,1,1,1,0,1,0,2026-02-03
549761329481,UK-ENT-RET-OMN-02,International Enterprise,SEUKI Enterprise,UK Enterprise,Shop Direct Home Shopping Limited,Very,Paid Pin Account - Smartly,0011N00001LW4VJ,0011N00001LWDC6QAP,0013m00002JHBrnAAH,3_tier2,No,Media Mix Modeling (MMM) / Unified Measurement (Aggregate MTA),5 - Very Positive,178496.5034,396178.6968,1833632.476,34362.79674,361815.9001,380408.4528,343417.2821,2.63E+03,346045.6561,34362.79674,15770.244,15770.244,6,14718.51293,6.7,FAIR,,,8.1,FAIR,,,0,N/A,,,,,,,null,null,null,null,null,null,null,null,null,2026-02-03
549756372339,UK-ENT-RET-MMG-03,International Enterprise,SEUKI Enterprise,UK Enterprise,Specsavers Optical Superstores Limited,Specsavers Optical Superstores Limited,Specsavers,0011N00001LWCeJ,0011N00001LWCeJQAX,0011N00001Lj0bvQAB,2_tier1,Yes,Media Mix Modeling (MMM) / Unified Measurement (Aggregate MTA),3 - Neutral,54514.76009,316664.3151,1023846.96,88395.41763,228268.8974,270864.8173,0,182469.3996,182469.3996,88395.41763,45799.49779,45799.49779,2,65708.37145,8.5,FAIR,,,0,N/A,,,0,NEEDS IMPROVEMENT,Offline setup not ideal,Q1,"Last comms from client was on Jan 20th where they outlined they are working on missing event IDs, emails on ATCs and missing PIDs and value on 44% of all events",,,,16527.32426,16527.32426,1,1,1,1,0.5708839828,0.4291160172,0.4291160172,2026-02-03
549756594315,UK-ENT-RET-OMN-03,International Enterprise,SEUKI Enterprise,UK Enterprise,Thehut.com Limited,Cult Beauty Limited,Cult Beauty,0011N00001LWDHg,0011N00001s2C2HQAU,0013m000023UdI8AAK,1_t200,Yes,Media Mix Modeling (MMM) / Unified Measurement (Aggregate MTA),None,31580.04744,151331.2122,551016.7997,18863.7082,132467.504,98212.67423,94443.82976,0,94443.82976,3768.844462,53118.53801,53118.53801,5,70605.3037,9.1,GOOD,,,3.7,NEEDS IMPROVEMENT,,,0,N/A,,,Support. PerfSol have kindly allowed us to have a client facing office hours slot however getting this to align with JMLs availability has been difficult. This is reducing the speed of which we can fix JML. We are investing MAC which we think is driving down EQS score and should have an update end of this month. ,,,,0,0,0,0,0,0,0,0,0,2026-02-03
549756257267,UK-ENT-RET-OMN-03,International Enterprise,SEUKI Enterprise,UK Enterprise,Thehut.com Limited,Lookfantastic,lookfantastic.com,0011N00001LWDHg,0011N00001WXQgSQAX,0011N00001WXOz3QAH,1_t200,Yes,Media Mix Modeling (MMM) / Unified Measurement (Aggregate MTA),4 - Slightly Positive,169958.6736,373420.7451,1517039.989,9.88E+04,274641.2942,324455.6696,1.37E+05,1.08E+05,2.45E+05,7.95E+04,48965.07557,48965.07557,3,0,7.9,FAIR,,,3.7,NEEDS IMPROVEMENT,MMP integration blocked,Q2,0,N/A,,,Web Score Good. Appsflyer client so not possible to achieve Fair Score on App,,,,27557.28341,30424.90924,0.9057474318,1,1,1,0.4448996649,0.5551003351,0,2026-02-03
549765079691,UK-ENT-EME-TRA-01,International Enterprise,SEUKI Enterprise,UK Enterprise,TUI AG,TUI UK LIMITED,TUI_UK_DR_Pinterest,0011N00001LWD2P,0013m000025ovP4AAI,0013m00002rQxEMAA0,1_t200,No,Media Mix Modeling (MMM) / Unified Measurement (Aggregate MTA),4 - Slightly Positive,104552.2222,559535.2347,1970318.942,0,559535.2347,559535.2347,280856.7676,278678.4671,559535.2347,0,0,0,3,0,6.7,FAIR,Other,Q2,6.4,FAIR,,,0,N/A,,,Performance team is aware of the issues and is working on it already.,,,,0,10603.48331,0,0,1,1,0,0,0,2026-02-03
549760400131,#N/A,International Enterprise,SEUKI Enterprise,UK Enterprise,UNILEVER PLC,Wild Cosmetics Ltd,Wild Cosmetics Ltd,0011N00001Lj1M9,0013m00002FxGO4AAN,0013m00002FxGOJAA3,0_must_win,No,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,#N/A,#N/A,,,#N/A,#N/A,,,,,,,20915.21966,25432.25114,0.822389632,0.8796143772,1,1,0.5859933844,0.2936209928,1,2026-02-03
549760037111,UK-ENT-EME-AUT-01,International Enterprise,SEUKI Enterprise,UK Enterprise,VOLKSWAGEN AG,Cupra UK,CUPRA_UK,0011N00001LW8bW,0013m00002478jNAAQ,0013m0000247CrKAAU,1_t200,No,Media Mix Modeling (MMM) / Unified Measurement (Aggregate MTA),3 - Neutral,16391.19084,35922.5583,196265.8841,0,35922.5583,35922.5583,0,35922.5583,35922.5583,0,0,0,2,8.849063708,0,NEEDS IMPROVEMENT,,,0,N/A,,,0,N/A,,,,,,,188938.0915,208938.0915,0.904277866,1,1,1,0.8307784105,0.1692215895,0.03789806399,2026-02-03
549758859342,UK-ENT-EME-AUT-01,International Enterprise,SEUKI Enterprise,UK Enterprise,VOLKSWAGEN AG,SEAT UK,SEAT UK,0011N00001LW8bW,0011N00001ulJZcQAM,0011N00001ulLLbQAM,1_t200,No,Media Mix Modeling (MMM) / Unified Measurement (Aggregate MTA),None,14994.3071,38896.69938,209475.4441,0,38896.69938,38896.69938,0,38896.69938,38896.69938,0,0,0,3,0,0,NEEDS IMPROVEMENT,,,0,N/A,,,0,N/A,,,,,,,0,952693.6116,0,0.9949558878,1,1,0.2588708188,0,0,2026-02-03
549768346178,UK-ENT-RET-OMN-03,International Enterprise,SEUKI Enterprise,UK Enterprise,"Walgreens Boots Alliance, Inc.",Boots BMG,BMG x Audience 360: Shark,0013m00002B4JKc,001Pr000004toMrIAI,001Pr00000GqBUYIA3,1_t200,No,3P Multi-touch attribution (user level MTA),None,3622.797009,22483.24598,273019.1166,0.00E+00,22483.24598,22483.24598,0,2.25E+04,22483.24598,0.00E+00,0,0,4,72.53906025,0,NEEDS IMPROVEMENT,Other,Q1,0,NEEDS IMPROVEMENT,,,5.6,NEEDS IMPROVEMENT,Other,Q1,Complex. Boots website has a healthy EQS. This account relates to the RMN activity that they want to track seprately. Exploring how this can be setup to ensure all parties get the data they need whilst ensuring a Healthy EQS. ,,,,47969.23425,159325.7497,0.3010764698,0.9655080492,1,1,0.5115395858,0.3255693855,0.5115395858,2026-02-03
549766200034,#N/A,International Enterprise,SEUKI Enterprise,UK Enterprise,"Walgreens Boots Alliance, Inc.",Boots Retail Ireland Ltd,Boots Ireland,0013m00002B4JKc,0013m00002ytGnYAAU,001Pr000000dOCMIA2,1_t200,Yes,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,#N/A,#N/A,,,#N/A,#N/A,,,,,,,0,21232.50977,0,0,1,1,0,0,0,2026-02-03
549756663870,#N/A,International Enterprise,SEUKI Enterprise,UK Enterprise,"Walgreens Boots Alliance, Inc.",Soap and Glory,SoapandGlory,0013m00002B4JKc,0011N00001RZfNqQAL,0011N00001S2CTRQA3,1_t200,Yes,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,#N/A,#N/A,,,#N/A,#N/A,Other,Unknown,"Boots send data through CAPI with Liveramp - however, they are not sharing offline. It has been pitched but just not a priority. ",,,,10388.21934,13498.5559,0.7695800514,1,1,1,0.611044907,0.388955093,0.8507035774,2026-02-03
549756305725,#N/A,North America Enterprise,NA Enterprise CPG,NA Enterprise CPG,Beiersdorf AG,Eucerin US,EucerinUS,0011N00001LWHHx,001Pr000006YaGwIAK,001Pr00000L3KpOIAV,3_tier2,Yes,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,,,#N/A,#N/A,,,#N/A,#N/A,,,Reached out to the client on 3-19. Still no response,,,,2576.987198,90225.22636,0.02856171497,0.9689646782,1,1,0.4878169175,0.4811477607,0,2026-02-03
549756106767,NA-ENT-CPG-BLX-01,North America Enterprise,NA Enterprise CPG,NA Enterprise CPG,COMPAGNIE FINANCIERE RICHEMONT SA,Cartier,Cartier,0011N00001LW6jO,0011N00001LWIG7QAP,0011N00001LWMdbQAH,3_tier2,No,Site Analytics / 3P last click attribution,5 - Very Positive,338010.6247,689857.0009,4651617.941,9.74E+04,592482.5088,4.63E+05,136625.4684,2.29E+05,3.65E+05,9.74E+04,2.27E+05,2.27E+05,6,2235816.475,6.5,FAIR,,,0,N/A,,,0,NEEDS IMPROVEMENT,,,,,,,69782.7833,69782.7833,1,1,1,1,1,0,0,2026-02-03
549766717338,#N/A,North America Enterprise,NA Enterprise CPG,NA Enterprise CPG,COMPAGNIE FINANCIERE RICHEMONT SA,Van Cleef & Arpels US,Van Cleef & Arpels US,0011N00001LW6jO,001Pr000002bPpVIAU,001Pr000002Yxr6IAC,3_tier2,No,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,#N/A,Blocked on advertiser resources,Unknown,#N/A,#N/A,,,#N/A,#N/A,Blocked on advertiser resources,,Could use improvement but not being prioritized by HQ because we're at a decent status / have CAPI generally installed vs other regions don't have it at all yet,,,,0,7987.897382,0,1,1,1,0,1,0,2026-02-03
549756588262,NA-ENT-CPG-BLX-05,North America Enterprise,NA Enterprise CPG,NA Enterprise CPG,Coty Inc.,Kylie Cosmetics,Kylie Cosmetics,0011N00001LW6lZ,0011N00001LWDWiQAP,0011N00001UdyAjQAJ,3_tier2,Yes,Site Analytics / 3P last click attribution,3 - Neutral,11564,33608.51714,245486.3604,624.467941,32984.0492,33608.51714,31999.10977,984.939423,32984.0492,624.467941,0,0,3,0,6.9,FAIR,Blocked on advertiser resources,Unknown,0,N/A,,,0,N/A,Blocked on advertiser resources,,"team just made a huge overhaul to their CAPI and deduped events, so we are waiting for confirmation that everything reacclimated",,,,0,119893.2106,0,1,1,1,0.3792498168,0.6207501832,0,2026-02-03
549763317051,NA-ENT-CPG-BLX-05,North America Enterprise,NA Enterprise CPG,NA Enterprise CPG,Coty Inc.,"Philosophy, Inc",Philosophy_US_Labelium_USD_Institutional,0011N00001LW6lZ,0011N00001LWB3DQAX,0013m00002SbEhYAAV,3_tier2,No,Site Analytics / 3P last click attribution,4 - Slightly Positive,1224.341334,19055.30765,176224.766,0,19055.30765,19055.30765,3059.671959,15995.63569,19055.30765,0,0,0,3,0,7,FAIR,Blocked on advertiser resources,Unknown,0,N/A,,,0,N/A,Blocked on advertiser resources,,"team just made a huge overhaul to their CAPI and deduped events, so we are waiting for confirmation that everything reacclimated",,,,10764.23575,10764.23575,1,1,1,1,0.6405160172,0.3594839828,1,2026-02-03
